"name","dimension","resolution","aspect_ratio","ppi","hz","cpu","gpu","ram","os","price_min","price_max","url"
"Apple MacBook Pro 16.2""","16.2""","3456x2234","3:2","254ppi","120Hz","Apple M5 Pro - 18 Core, 6x Everest Gen4 ""Super"" (4.61GHz) + 12x Everest Gen4 M ""Performance"" (4.38GHz), TSMC N3P, ARMv9.2-A","Apple 20-Core GPU, Architektur ""G18"", 20C/​320EU/​2560SP","48GB LPDDR5X-9600 Onboard, nicht erweiterbar","macOS 26","€ 3125,02","€ 4659,00","https://geizhals.at/apple-macbook-pro-16-2-mge64d-a-a3750131.html"
"ASUS ZenBook S 16 UM5606WA-RK376W","16""","2880x1800","16:10","212ppi","120Hz","AMD Ryzen AI 9 HX 370, 4C+8c/24T, 2.00-5.10GHz, 24MiB+12MiB Cache, 28W TDP, 15-54W cTDP, Codename ""Strix Point"" (Zen 5 + Zen 5c, TSMC 4nm)","AMD Radeon 890M (iGPU), 16CU/1024SP, 16 RT-Cores, 2.90GHz, Architektur ""RDNA 3.5""","32GB LPDDR5X Onboard, nicht erweiterbar","Windows 11 Home","€ 1612,44","€ 1972,51","https://geizhals.at/asus-zenbook-s-16-oled-um5606wa-rk376w-90nb13m1-m00p00-a3465101.html"
"ASUS VivoBook S 14 OLED S5406SA-QD230W","14""","1920x1200","16:10","162ppi","60Hz","Intel Core Ultra 7 258V, 4P+4LPE/8T, 2.20-4.80GHz, 12MiB+14MiB Cache, 17-37W TDP (PBP/MTP), Codename ""Lunar Lake"" (Lion Cove + Skymont, TSMC N3B)","Intel Arc Graphics 140V (iGPU), 8Xe/64EU/1024SP, 1.95GHz, Architektur ""Xe2-LPG""","32GB LPDDR5X-8533 Onboard, nicht erweiterbar","Windows 11 Home","€ 1088,99","€ 1868,22","https://geizhals.at/asus-vivobook-s-14-oled-s5406sa-qd230w-90nb15r2-m00f60-a3395801.html"
"Apple MacBook Pro 14.2""","14.2""","3024x1964","3:2","254ppi","120Hz","Apple M5 Pro - 18 Core, 6x Everest Gen4 ""Super"" (4.61GHz) + 12x Everest Gen4 M ""Performance"" (4.38GHz), TSMC N3P, ARMv9.2-A","Apple 20-Core GPU, Architektur ""G18"", 20C/​320EU/​2560SP","64GB LPDDR5X-9600 Onboard, nicht erweiterbar","macOS 26","€ 3249,00","€ 3381,00","https://geizhals.at/apple-macbook-pro-14-2-z1ml-a3750331.html"
"Apple MacBook Pro 14.2""","14.2""","3024x1964","3:2","254ppi","120Hz","Apple M5 - 10 Core, 4x Everest Gen4 ""Super"" (4.61GHz) + 6x Sawtooth Gen4 ""Efficiency"" (3.05GHz), TSMC N3P, ARMv9.2-A","Apple 10-Core GPU, Architektur ""G18"", 10C/​160EU/​1280SP","32GB LPDDR5X-9600 Onboard, nicht erweiterbar","macOS 26 via Update","€ 2129,00","€ 3102,30","https://geizhals.at/apple-macbook-pro-14-2-z1kl-z1km-z1kn-a3634058.html"
"Apple MacBook Neo","13""","2408x1509","16:10","219ppi","60Hz","Apple A18 Pro, 2x Everest Gen3 (4.04GHz) + 4x Sawtooth Gen3 (2.42GHz), ARMv9.2-A","Apple 5-Core GPU, Architektur ""G17"", 5C/​80EU/​640SP","8GB Onboard, nicht erweiterbar","macOS 26","€ 593,95","€ 734,42","https://geizhals.at/apple-macbook-neo-mhfh4d-a-a3742899.html"
"HP Pavilion Plus 14-ew1172ng","14""","2880x1800","16:10","243ppi","120Hz","Intel Core Ultra 7 155H, 6P+8E+2LPE/22T, 1.40-4.80GHz, 24MiB+18MiB Cache, 28-115W TDP (PBP/MTP), Codename ""Meteor Lake-H"" (Redwood Cove + Crestmont + Crestmont, Intel 4)","Intel Arc Graphics (iGPU), 8Xe/128EU/1024SP, 2.25GHz, Architektur ""Xe-LPG""","32GB LPDDR5X-6400 Onboard, nicht erweiterbar","Windows 11 Home","€ 1239,32","€ 1360,00","https://geizhals.at/hp-pavilion-plus-14-ew1172ng-natural-silver-9z340ea-abd-a3150436.html"
"Lenovo Legion Pro 5 16IAX10","16""","2560x1600","16:10","189ppi","165Hz","Intel Core Ultra 7 255HX, 8P+12E/20T, 2.40-5.20GHz, 30MiB+36MiB Cache, 55-160W TDP (PBP/MTP), Codename ""Arrow Lake-HX"" (Lion Cove + Skymont, TSMC N3B)","NVIDIA GeForce RTX 5070 - 8GB GDDR7 - Mobile, 36SM/4608SP, 100 TOPS, Codename ""GB206"" (Blackwell, TSMC N5P [NVIDIA 4N]), 2347MHz, 115W Max GPU Power","32GB DDR5-6400 (2x 16GB SO-DIMM-Module, 2 Slots gesamt, 0 Slots frei)","Windows 11 Home","€ 2299,00","€ 2471,77","https://geizhals.at/lenovo-legion-pro-5-16iax10h-83f30017ge-a3507900.html"
"Apple MacBook Air 13"" M5","13.6""","2560x1664","20:13","225ppi","60Hz","Apple M5 - 10 Core, 4x Everest Gen4 ""Super"" (4.61GHz) + 6x Sawtooth Gen4 ""Efficiency"" (3.05GHz), TSMC N3P, ARMv9.2-A","Apple 8-Core GPU, Architektur ""G18"", 8C/​128EU/​1024SP","16GB LPDDR5X-9600 Onboard, nicht erweiterbar","macOS 26","€ 1047,73","€ 1371,91","https://geizhals.at/apple-macbook-air-13-m5-mdha4d-a-z1l3-a3743349.html"
"Lenovo IdeaPad Slim 5 15ARP10","15.3""","1920x1200","16:10","148ppi","60Hz","AMD Ryzen 5 7535HS, 6C/12T, 3.30-4.55GHz, 16MiB+3MiB Cache, 35W TDP, 54W cTDP, Codename ""Rembrandt-R"" (Zen 3+, TSMC 6nm)","AMD Radeon 660M (iGPU), 6CU/384SP, 6 RT-Cores, 1.90GHz, Architektur ""RDNA 2""","16GB LPDDR5X-6400 Onboard, nicht erweiterbar","Windows 11 Home","€ 607,97","€ 704,87","https://geizhals.at/lenovo-ideapad-slim-5-15arp10-83j3006pge-a3740094.html"
"Samsung Galaxy Book4","15.6""","1920x1080","16:9","141ppi","60Hz","Intel Core 5 120U, 2P+8E/12T, 1.40-5.00GHz, 12MiB+12MiB Cache, 15-55W TDP (PBP/MTP), Codename ""Raptor Lake-U"" (Golden Cove + Gracemont, Intel 7)","Intel Graphics (iGPU), 80EU/1280SP, 1.25GHz, Architektur ""Xe-LP / Gen 12.2""","16GB LPDDR4X Onboard, nicht erweiterbar","Windows 11 Home","€ 599,00","€ 890,00","https://geizhals.at/samsung-galaxy-book4-np750xgk-kb2de-a3137697.html"
"HP 250R G10","15.6""","1920x1080","16:9","141ppi","60Hz","Intel Core 5 120U, 2P+8E/12T, 1.40-5.00GHz, 12MiB+12MiB Cache, 15-55W TDP (PBP/MTP), Codename ""Raptor Lake-U"" (Golden Cove + Gracemont, Intel 7)","Intel Graphics (iGPU), 80EU/1280SP, 1.25GHz, Architektur ""Xe-LP / Gen 12.2""","16GB DDR4-3200 (1x 16GB SO-DIMM-Modul, 2 Slots gesamt, 1 Slot frei)","Windows 11 Home","€ 631,71","€ 631,72","https://geizhals.at/hp-250r-g10-c9jm4es-abd-a3723427.html"
"Apple MacBook Neo","13""","2408x1509","16:10","219ppi","60Hz","Apple A18 Pro, 2x Everest Gen3 (4.04GHz) + 4x Sawtooth Gen3 (2.42GHz), ARMv9.2-A","Apple 5-Core GPU, Architektur ""G17"", 5C/​80EU/​640SP","8GB Onboard, nicht erweiterbar","macOS 26","€ 701,74","€ 870,51","https://geizhals.at/apple-macbook-neo-mhfj4d-a-a3742922.html"
"HP OMEN Gaming Laptop 16-ap0175ng","16""","1920x1200","16:10","142ppi","144Hz","AMD Ryzen 9 8940HX, 16C/32T, 2.40-5.30GHz, 64MiB+16MiB Cache, 55W TDP, 75W cTDP, Codename ""Dragon Range"" (Zen 4, TSMC 5nm)","NVIDIA GeForce RTX 5070 - 8GB GDDR7 - Mobile, 36SM/4608SP, 100 TOPS, Codename ""GB206"" (Blackwell, TSMC N5P [NVIDIA 4N])","32GB DDR5-5200 (2x 16GB SO-DIMM-Module, 2 Slots gesamt, 0 Slots frei)","FreeDOS","€ 1511,59","€ 1774,98","https://geizhals.at/hp-omen-16-ap0175ng-bz9k2ea-abd-a3534907.html"
"Samsung Galaxy Book6 Ultra 16""","16""","2880x1800","16:10","212ppi","120Hz","Intel Core Ultra X7 358H, 4P+8E+4LPE/16T, 1.90-4.80GHz, 18MiB+24MiB Cache, 25-80W TDP (PBP/MTP), Codename ""Panther Lake-H"" (Cougar Cove + Darkmont + Darkmont, Intel 18A)","Intel Arc B390 (iGPU), 12Xe/96EU/1536SP, 12 RT-Cores, 2.50GHz, Architektur ""Xe3-LPG""","32GB LPDDR5X Onboard, nicht erweiterbar","Windows 11 Home","€ 2399,00","€ 2589,30","https://geizhals.at/samsung-galaxy-book6-ultra-16-np960ujg-kg4de-a3736883.html"
"Lenovo Yoga Slim 7 Ultra 14IPH11 (Yoga Slim 7i Ultra G11 Aura Edition)","14""","2880x1800","16:10","243ppi","120Hz","Intel Core Ultra X9 388H, 4P+8E+4LPE/16T, 2.10-5.10GHz, 18MiB+24MiB Cache, 25-80W TDP (PBP/MTP), Codename ""Panther Lake-H"" (Cougar Cove + Darkmont + Darkmont, Intel 18A)","Intel Arc B390 (iGPU), 12Xe/96EU/1536SP, 12 RT-Cores, 2.50GHz, Architektur ""Xe3-LPG""","32GB LPDDR5X-9600 Onboard, nicht erweiterbar","Windows 11 Home","€ 2298,99","€ 3119,00","https://geizhals.at/lenovo-yoga-slim-7-ultra-14iph11-yoga-slim-7i-ultra-g11-aura-edition-83qk0042ge-a3788744.html"
"Apple MacBook Air 13"" M5","13.6""","2560x1664","20:13","225ppi","60Hz","Apple M5 - 10 Core, 4x Everest Gen4 ""Super"" (4.61GHz) + 6x Sawtooth Gen4 ""Efficiency"" (3.05GHz), TSMC N3P, ARMv9.2-A","Apple 10-Core GPU, Architektur ""G18"", 10C/​160EU/​1280SP","32GB LPDDR5X-9600 Onboard, nicht erweiterbar","macOS 26","€ 1592,27","€ 1829,00","https://geizhals.at/apple-macbook-air-13-m5-z1l6-a3743891.html"
"Lenovo ThinkBook 16 G7 ARP","16""","1920x1200","16:10","142ppi","60Hz","AMD Ryzen 5 7535HS, 6C/12T, 3.30-4.55GHz, 16MiB+3MiB Cache, 35W TDP, 54W cTDP, Codename ""Rembrandt-R"" (Zen 3+, TSMC 6nm)","AMD Radeon 660M (iGPU), 6CU/384SP, 6 RT-Cores, 1.90GHz, Architektur ""RDNA 2""","16GB DDR5-4800 (1x 16GB SO-DIMM-Modul, 2 Slots gesamt, 1 Slot frei, max. 64GB)","Windows 11 Pro","€ 795,77","€ 929,00","https://geizhals.at/lenovo-thinkbook-16-g7-arp-21mw001wge-a3236369.html"
"Captiva Highend Gaming R10-1161GE","16""","2560x1600","16:10","189ppi","300Hz","AMD Ryzen 9 9955HX, 16C/32T, 2.50-5.40GHz, 64MiB+16MiB Cache, 55W TDP, 75W cTDP, Codename ""Fire Range"" (Zen 5, TSMC 4nm)","NVIDIA GeForce RTX 5080 - 16GB GDDR7 - Mobile, 60SM/7680SP, 167 TOPS, Codename ""GB203"" (Blackwell, TSMC N5P [NVIDIA 4N]), 150W Max GPU Power","32GB DDR5-5200 (2 Slots gesamt)","N/​A","€ 3179,99","","https://geizhals.at/captiva-highend-gaming-r10-1161ge-101161-a3801490.html"
"Apple MacBook Neo","13""","2408x1509","16:10","219ppi","60Hz","Apple A18 Pro, 2x Everest Gen3 (4.04GHz) + 4x Sawtooth Gen3 (2.42GHz), ARMv9.2-A","Apple 5-Core GPU, Architektur ""G17"", 5C/​80EU/​640SP","8GB Onboard, nicht erweiterbar","macOS 26","€ 725,04","€ 873,49","https://geizhals.at/apple-macbook-neo-mhfe4d-a-a3743048.html"
"Apple MacBook Pro 14.2""","14.2""","3024x1964","3:2","254ppi","120Hz","Apple M5 Pro - 18 Core, 6x Everest Gen4 ""Super"" (4.61GHz) + 12x Everest Gen4 M ""Performance"" (4.38GHz), TSMC N3P, ARMv9.2-A","Apple 20-Core GPU, Architektur ""G18"", 20C/​320EU/​2560SP","64GB LPDDR5X-9600 Onboard, nicht erweiterbar","macOS 26","€ 3185,54","€ 3329,00","https://geizhals.at/apple-macbook-pro-14-2-z1mh-a3750384.html"
"Lenovo IdeaPad Slim 5 16AKP10","16""","1920x1200","16:10","142ppi","60Hz","AMD Ryzen AI 7 350, 4C+4c/16T, 2.00-5.00GHz, 16MiB+8MiB Cache, 28W TDP, 15-54W cTDP, Codename ""Krackan Point"" (Zen 5 + Zen 5c, TSMC 4nm)","AMD Radeon 860M (iGPU), 8CU/512SP, 8 RT-Cores, 3.00GHz, Architektur ""RDNA 3.5""","16GB DDR5-5600 (2x 8GB Module, 2 Slots gesamt, 0 Slots frei, max. 32GB)","Windows 11 Home","€ 836,96","","https://geizhals.at/lenovo-ideapad-slim-5-16akp10-83hy008rge-a3689263.html"
"Apple MacBook Air 13""","13.6""","2560x1664","20:13","225ppi","60Hz","Apple M4 - 10 Core, 4x Everest Gen3 ""Performance"" (4.41GHz) + 6x Sawtooth Gen3 ""Efficiency"" (2.89GHz), TSMC N3E, ARMv9.2-A","Apple 10-Core GPU, Architektur ""G16"", 10C/​160EU/​1280SP","24GB LPDDR5X-7500 Onboard, nicht erweiterbar","macOS 26 via Update","€ 1336,13","€ 1495,03","https://geizhals.at/apple-macbook-air-13-mc6c4d-a-2025-z1cx-z1cy-z1gu-a3434997.html"
"Lenovo ThinkPad X1 Carbon G13","14""","2880x1800","16:10","243ppi","120Hz","Intel Core Ultra 7 258V, 4P+4LPE/8T, 2.20-4.80GHz, 12MiB+14MiB Cache, 17-37W TDP (PBP/MTP), Codename ""Lunar Lake"" (Lion Cove + Skymont, TSMC N3B)","Intel Arc Graphics 140V (iGPU), 8Xe/64EU/1024SP, 1.95GHz, Architektur ""Xe2-LPG""","32GB LPDDR5X-8533 Onboard, nicht erweiterbar","Windows 11 Pro","€ 2588,08","€ 3044,70","https://geizhals.at/lenovo-thinkpad-x1-carbon-g13-21ns004uge-a3502537.html"
"Lenovo ThinkPad P16 G1","16""","3840x2400","16:10","283ppi","60Hz","Intel Core i9-12950HX, 8P+8E/24T, 1.70-5.00GHz, 30MiB+14MiB Cache, 55-157W TDP (PBP/MTP), Codename ""Alder Lake-HX"" (Golden Cove + Gracemont, Intel 7)","NVIDIA RTX A3000 - 12GB GDDR6 - Mobile, 32SM/4096SP, Codename ""GA104"" (Ampere, Samsung 8nm), 115W Max GPU Power","32GB DDR5-4800 (2x 16GB SO-DIMM-Module, 4 Slots gesamt, 2 Slots frei, max. 128GB)","Windows 11 Pro, via Upgrade: Windows 10 Pro 64bit (digitale Upgrade-Lizenz)","€ 5032,91","","https://geizhals.at/lenovo-thinkpad-p16-g1-storm-grey-21d6003wge-a2795451.html"
"Apple MacBook Pro 14.2""","14.2""","3024x1964","3:2","254ppi","120Hz","Apple M5 - 10 Core, 4x Everest Gen4 ""Super"" (4.61GHz) + 6x Sawtooth Gen4 ""Efficiency"" (3.05GHz), TSMC N3P, ARMv9.2-A","Apple 10-Core GPU, Architektur ""G18"", 10C/​160EU/​1280SP","16GB LPDDR5X-9600 Onboard, nicht erweiterbar","macOS 26 via Update","€ 1399,00","€ 2163,36","https://geizhals.at/apple-macbook-pro-14-2-mde44d-a-z1kl-a3630686.html"
"Apple MacBook Pro 16.2""","16.2""","3456x2234","3:2","254ppi","120Hz","Apple M5 Max - 18 Core, 6x Everest Gen4 ""Super"" (4.61GHz) + 12x Everest Gen4 M ""Performance"" (4.38GHz), TSMC N3P, ARMv9.2-A","Apple 40-Core GPU, Architektur ""G18"", 40C/​640EU/​5120SP","128GB LPDDR5X-9600 Onboard, nicht erweiterbar","macOS 26","€ 5777,15","€ 6137,00","https://geizhals.at/apple-macbook-pro-16-2-z1n2-a3750104.html"
"Apple MacBook Pro 16.2""","16.2""","3456x2234","3:2","254ppi","120Hz","Apple M5 Pro - 18 Core, 6x Everest Gen4 ""Super"" (4.61GHz) + 12x Everest Gen4 M ""Performance"" (4.38GHz), TSMC N3P, ARMv9.2-A","Apple 20-Core GPU, Architektur ""G18"", 20C/​320EU/​2560SP","64GB LPDDR5X-9600 Onboard, nicht erweiterbar","macOS 26","€ 3467,90","€ 3702,00","https://geizhals.at/apple-macbook-pro-16-2-z1mz-a3750092.html"
"Apple MacBook Air 15""","15.3""","2880x1864","16:10","224ppi","60Hz","Apple M4 - 10 Core, 4x Everest Gen3 ""Performance"" (4.41GHz) + 6x Sawtooth Gen3 ""Efficiency"" (2.89GHz), TSMC N3E, ARMv9.2-A","Apple 10-Core GPU, Architektur ""G16"", 10C/​160EU/​1280SP","24GB LPDDR5X-7500 Onboard, nicht erweiterbar","macOS 26 via Update","€ 1347,00","€ 2235,90","https://geizhals.at/apple-macbook-air-15-mc6l4d-a-2025-z1dg-z1dh-z1h2-a3437580.html"
"Lenovo ThinkPad E16 G3","16""","2560x1600","16:10","189ppi","120Hz","Intel Core Ultra 5 228V, 4P+4LPE/8T, 2.10-4.50GHz, 8MiB+14MiB Cache, 17-37W TDP (PBP/MTP), Codename ""Lunar Lake"" (Lion Cove + Skymont, TSMC N3B)","Intel Arc Graphics 130V (iGPU), 7Xe/56EU/896SP, 1.85GHz, Architektur ""Xe2-LPG""","32GB LPDDR5X-8533 Onboard, nicht erweiterbar","Windows 11 Pro","€ 1210,37","€ 1409,00","https://geizhals.at/lenovo-thinkpad-e16-g3-22ay004xge-a3723294.html"
"Lenovo Yoga 9 2-in-1 14ILL10","14""","3840x2400","16:10","323ppi","60Hz","Intel Core Ultra 7 258V, 4P+4LPE/8T, 2.20-4.80GHz, 12MiB+14MiB Cache, 17-37W TDP (PBP/MTP), Codename ""Lunar Lake"" (Lion Cove + Skymont, TSMC N3B)","Intel Arc Graphics 140V (iGPU), 8Xe/64EU/1024SP, 1.95GHz, Architektur ""Xe2-LPG""","32GB LPDDR5X-8533 Onboard, nicht erweiterbar","Windows 11 Home","€ 2011,17","","https://geizhals.at/lenovo-yoga-9-2-in-1-14ill10-83lc001vge-a3398360.html"
"Apple MacBook Air 13"" M5","13.6""","2560x1664","20:13","225ppi","60Hz","Apple M5 - 10 Core, 4x Everest Gen4 ""Super"" (4.61GHz) + 6x Sawtooth Gen4 ""Efficiency"" (3.05GHz), TSMC N3P, ARMv9.2-A","Apple 10-Core GPU, Architektur ""G18"", 10C/​160EU/​1280SP","24GB LPDDR5X-9600 Onboard, nicht erweiterbar","macOS 26","€ 1515,64","€ 2045,00","https://geizhals.at/apple-macbook-air-13-m5-mdh94d-a-a3743865.html"
"Lenovo Yoga Pro 9i Aura Edition (Yoga Pro 9 16IAH10)","16""","3200x2000","16:10","236ppi","120Hz","Intel Core Ultra 9 285H, 6P+8E+2LPE/16T, 2.90-5.40GHz, 24MiB+28MiB Cache, 45-115W TDP (PBP/MTP), Codename ""Arrow Lake-H"" (Lion Cove + Skymont + Skymont, TSMC N3B)","NVIDIA GeForce RTX 5060 - 8GB GDDR7 - Mobile, 26SM/3328SP, Codename ""GB206"" (Blackwell, TSMC N5P [NVIDIA 4N]), 2497MHz, 100W Max GPU Power","32GB LPDDR5X-8400 Onboard, nicht erweiterbar","Windows 11 Pro","€ 2479,00","","https://geizhals.at/lenovo-yoga-pro-9-16iah10-83l00024ge-a3551225.html"
"Lenovo ThinkPad T14 G6 (Intel)","14""","1920x1200","16:10","162ppi","60Hz","Intel Core Ultra 5 225U, 2P+8E+2LPE/14T, 1.50-4.80GHz, 12MiB+10MiB Cache, 15-57W TDP (PBP/MTP), Codename ""Arrow Lake-U"" (Redwood Cove + Crestmont + Crestmont, Intel 3)","Intel Graphics (iGPU), 4Xe/64EU/512SP, 2.00GHz, Architektur ""Xe-LPG+""","16GB DDR5-5600 (1x 16GB Modul, 2 Slots gesamt, 1 Slot frei, max. 64GB)","Windows 11 Pro","€ 1387,70","€ 1914,96","https://geizhals.at/lenovo-thinkpad-t14-g6-intel-21qc003jge-a3498214.html"
"ASUS ProArt P16 H7606WW-SE028X","16""","2880x1800","16:10","212ppi","120Hz","AMD Ryzen AI 9 HX 370, 4C+8c/24T, 2.00-5.10GHz, 24MiB+12MiB Cache, 28W TDP, 15-54W cTDP, Codename ""Strix Point"" (Zen 5 + Zen 5c, TSMC 4nm)","NVIDIA GeForce RTX 5080 - 16GB GDDR7 - Mobile, 60SM/7680SP, 167 TOPS, Codename ""GB203"" (Blackwell, TSMC N5P [NVIDIA 4N])","32GB LPDDR5X Onboard, nicht erweiterbar","Windows 11 Pro","€ 4299,00","€ 4335,13","https://geizhals.at/asus-proart-p16-h7606ww-se028x-90nb17f1-m001r0-a3590295.html"
"Lenovo LOQ Essential 15IRX11","15.6""","1920x1080","16:9","141ppi","144Hz","Intel Core i5-13450HX, 6P+4E/16T, 2.40-4.50GHz, 20MiB+9.5MiB Cache, 55-157W TDP (PBP/MTP), Codename ""Raptor Lake-HX"" (Raptor Cove /​ Golden Cove + Gracemont, Intel 7)","NVIDIA GeForce RTX 5050 - 8GB GDDR7 - Mobile, 20SM/2560SP, Codename ""GB207"" (Blackwell, TSMC N5P [NVIDIA 4N]), 1500MHz, 65W Max GPU Power","16GB DDR5-4800 (1x 16GB SO-DIMM-Modul, 2 Slots gesamt, 1 Slot frei, max. 16GB)","Windows 11 Home","€ 1016,36","","https://geizhals.at/lenovo-loq-essential-15irx11-83sc0029ge-a3636453.html"
"Apple MacBook Air 13""","13.6""","2560x1664","20:13","225ppi","60Hz","Apple M4 - 10 Core, 4x Everest Gen3 ""Performance"" (4.41GHz) + 6x Sawtooth Gen3 ""Efficiency"" (2.89GHz), TSMC N3E, ARMv9.2-A","Apple 10-Core GPU, Architektur ""G16"", 10C/​160EU/​1280SP","16GB LPDDR5X-7500 Onboard, nicht erweiterbar","macOS 26 via Update","€ 943,50","€ 1369,00","https://geizhals.at/apple-macbook-air-13-mw0x3d-a-2025-z1ct-z1cu-a3435511.html"
"Apple MacBook Pro 14.2""","14.2""","3024x1964","3:2","254ppi","120Hz","Apple M5 Pro - 15 Core, 5x Everest Gen4 ""Super"" (4.61GHz) + 10x Everest Gen4 M ""Performance"" (4.38GHz), TSMC N3P, ARMv9.2-A","Apple 16-Core GPU, Architektur ""G18"", 16C/​256EU/​2048SP","24GB LPDDR5X-9600 Onboard, nicht erweiterbar","macOS 26","€ 2187,00","€ 2912,70","https://geizhals.at/apple-macbook-pro-14-2-mgdn4d-a-a3749703.html"
"Apple MacBook Pro 16.2""","16.2""","3456x2234","3:2","254ppi","120Hz","Apple M4 Pro - 14 Core, 10x Everest Gen3 ""Performance"" (4.51GHz) + 4x Sawtooth Gen3 ""Efficiency"" (2.89GHz), TSMC N3E, ARMv9.2-A","Apple 20-Core GPU, Architektur ""G16"", 20C/​320EU/​2560SP","48GB LPDDR5X-8533 Onboard, nicht erweiterbar","macOS 26 via Update","€ 2953,61","€ 4181,40","https://geizhals.at/apple-macbook-pro-16-2-2024-z1ft-a3358497.html"
"Samsung Galaxy Book6 Pro 14""","14""","2880x1800","16:10","243ppi","120Hz","Intel Core Ultra X7 358H, 4P+8E+4LPE/16T, 1.90-4.80GHz, 18MiB+24MiB Cache, 25-80W TDP (PBP/MTP), Codename ""Panther Lake-H"" (Cougar Cove + Darkmont + Darkmont, Intel 18A)","Intel Arc B390 (iGPU), 12Xe/96EU/1536SP, 12 RT-Cores, 2.50GHz, Architektur ""Xe3-LPG""","32GB LPDDR5X Onboard, nicht erweiterbar","Windows 11 Home","€ 2399,00","€ 2648,00","https://geizhals.at/samsung-galaxy-book6-pro-14-np940xjg-kg7de-a3736927.html"
"Apple MacBook Pro 16.2""","16.2""","3456x2234","3:2","254ppi","120Hz","Apple M5 Pro - 18 Core, 6x Everest Gen4 ""Super"" (4.61GHz) + 12x Everest Gen4 M ""Performance"" (4.38GHz), TSMC N3P, ARMv9.2-A","Apple 20-Core GPU, Architektur ""G18"", 20C/​320EU/​2560SP","24GB LPDDR5X-9600 Onboard, nicht erweiterbar","macOS 26","€ 2689,00","€ 3179,21","https://geizhals.at/apple-macbook-pro-16-2-mge44d-a-a3749789.html"
"Lenovo ThinkPad E16 G3","16""","2560x1600","16:10","189ppi","120Hz","Intel Core Ultra 7 258V, 4P+4LPE/8T, 2.20-4.80GHz, 12MiB+14MiB Cache, 17-37W TDP (PBP/MTP), Codename ""Lunar Lake"" (Lion Cove + Skymont, TSMC N3B)","Intel Arc Graphics 140V (iGPU), 8Xe/64EU/1024SP, 1.95GHz, Architektur ""Xe2-LPG""","32GB LPDDR5X-8533 Onboard, nicht erweiterbar","Windows 11 Pro","€ 1368,86","€ 1584,18","https://geizhals.at/lenovo-thinkpad-e16-g3-22ay004wge-a3704927.html"
"Acer Nitro V16 AI ANV16-42-R38V","16""","2560x1600","16:10","189ppi","180Hz","AMD Ryzen 7 260, 8C/16T, 3.80-5.10GHz, 16MiB+8MiB Cache, 45W TDP, 35-54W cTDP, Codename ""Hawk Point"" (Zen 4, TSMC 4nm)","NVIDIA GeForce RTX 5060 - 8GB GDDR7 - Mobile, 26SM/3328SP, Codename ""GB206"" (Blackwell, TSMC N5P [NVIDIA 4N])","16GB DDR5 (1x 16GB SO-DIMM-Modul, 2 Slots gesamt, 1 Slot frei, max. 32GB)","Linux (eShell)","€ 1108,24","€ 1217,00","https://geizhals.at/acer-nitro-v16-ai-anv16-42-r38v-nh-u1geg-003-a3694048.html"
"Apple MacBook Pro 14.2""","14.2""","3024x1964","3:2","254ppi","120Hz","Apple M5 Pro - 15 Core, 5x Everest Gen4 ""Super"" (4.61GHz) + 10x Everest Gen4 M ""Performance"" (4.38GHz), TSMC N3P, ARMv9.2-A","Apple 16-Core GPU, Architektur ""G18"", 16C/​256EU/​2048SP","48GB LPDDR5X-9600 Onboard, nicht erweiterbar","macOS 26","€ 2769,00","€ 3231,00","https://geizhals.at/apple-macbook-pro-14-2-z1mh-a3750375.html"
"ASUS ROG Zephyrus G16 (2026) GU606AR-TB107W","16""","2880x1800","16:10","212ppi","240Hz","Intel Core Ultra 9 386H, 4P+8E+4LPE/16T, 2.10-4.90GHz, 18MiB+24MiB Cache, 25-80W TDP (PBP/MTP), Codename ""Panther Lake-H"" (Cougar Cove + Darkmont + Darkmont, Intel 18A)","NVIDIA GeForce RTX 5070 Ti - 12GB GDDR7 - Mobile, 46SM/5888SP, 124 TOPS, Codename ""GB205"" (Blackwell, TSMC N5P [NVIDIA 4N]), 1497MHz/​1497MHz, 115W/​105W Total Graphics Power (TGP), 25W/​20W Dynamic Boost, 140W/​125W Max GPU Power","32GB LPDDR5X-8533 Onboard, nicht erweiterbar","Windows 11 Home","€ 3499,00","€ 3528,40","https://geizhals.at/asus-rog-zephyrus-g16-2026-gu606ar-tb107w-90nr0pc2-m005c0-a3795711.html"
"Lenovo IdeaPad 3 Chromebook 15IJL6","15.6""","1920x1080","16:9","141ppi","60Hz","Intel Celeron N4500, 2C/2T, 1.10-2.80GHz, 4MiB+1MiB Cache, 4.8W SDP, Codename ""Jasper Lake"" (Tremont, Intel 10nm+)","Intel UHD Graphics (iGPU), 16EU/128SP, 0.35-0.75GHz, Architektur ""Gen 11""","8GB LPDDR4-2933 Onboard, nicht erweiterbar","Chrome OS [Chrome Auto Update bis 07/​2027]","€ 239,95","€ 269,99","https://geizhals.at/lenovo-ideapad-3-chromebook-15ijl6-82n4004sge-a3726179.html"
"Apple MacBook Neo","13""","2408x1509","16:10","219ppi","60Hz","Apple A18 Pro, 2x Everest Gen3 (4.04GHz) + 4x Sawtooth Gen3 (2.42GHz), ARMv9.2-A","Apple 5-Core GPU, Architektur ""G17"", 5C/​80EU/​640SP","8GB Onboard, nicht erweiterbar","macOS 26","€ 593,95","€ 745,42","https://geizhals.at/apple-macbook-neo-mhfd4d-a-a3742933.html"
